Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2017-18,1,Washington St,55.4,58,50,52.8,58,51
2017-18,2,New Mexico St,49.2,54.7,54,47.6,50.3,38.4
2017-18,3,W Kentucky,45.5,47.7,40,49.4,42.7,34.5
2017-18,4,Syracuse,45.1,45,34,43.7,46.8,43.3
2017-18,5,E Carolina,44.5,51,54,40.5,49.4,47.4
2017-18,6,Arkansas St,43.4,48.7,58,39.8,45.4,30.3
2017-18,7,Texas Tech,42.2,46.7,59,45.2,40,52.9
2017-18,8,Indiana,41.9,45.3,60,39,44.3,35.1
2017-18,9,UCLA,41.2,40.7,34,41.7,40.7,41.2
2017-18,10,California,40.7,33.7,41,43.6,38.3,51.8
2017-18,11,Virginia,39.9,35.7,36,44.7,35.2,41.2
2017-18,12,Baylor,39.3,44.3,34,38.2,40.2,37.6
2017-18,13,Oklahoma St,38.7,43,32,42,35.9,35.8
2017-18,14,SMU,38.7,34,34,38.5,38.8,38.5
2017-18,15,Kansas,38.5,36.3,32,42.8,33.2,38.8
2017-18,16,Nebraska,38.3,39.7,42,38.1,38.4,30.8
2017-18,17,Texas,38.2,35.7,29,42.3,34.7,33.5
2017-18,18,N Texas,38.2,41.3,54,34.2,40.6,34.7
2017-18,19,Nevada,38,39,34,33.6,41.7,30
2017-18,20,NC State,37.8,37,29,36.4,38.9,34
2017-18,21,Purdue,37.7,40,53,29.2,45,46.6
2017-18,22,Memphis,37.7,30.7,33,30.1,48.2,36.4
2017-18,23,West Virginia,37.3,28,30,35.2,38.7,31.3
2017-18,24,UMass,37.1,37.3,49,38,36.3,35.9
2017-18,25,Cincinnati,36.9,31,28,37,36.8,38.1
2017-18,26,Iowa St,36.8,34,38,41.4,33.4,33.6
2017-18,27,Middle Tenn,36.4,37,35,31.2,40.9,41.9
2017-18,28,Hawai'i,36.3,34.7,38,34.6,37.7,32.2
2017-18,29,Duke,36.3,37.3,40,36.8,35.7,37.9
2017-18,29,E Michigan,36.3,31,27,34.6,37.4,41.3
2017-18,31,S Alabama,36.2,43,46,34.2,37.8,30.6
2017-18,32,Mississippi,35.5,30.7,22,34,37.4,41.2
2017-18,33,Georgia St,35.5,36,28,37.8,34.1,36.6
2017-18,34,Northwestern,35.4,18.3,21,36.6,34,36.8
2017-18,35,Penn St,35.2,40,41,30.1,41.2,27.9
2017-18,36,USC,35.1,32.3,45,35.7,34.4,35.6
2017-18,37,Louisville,34.9,27.3,31,33.4,36,33.5
2017-18,37,Colorado St,34.9,42.3,52,36.4,33.9,27.7
2017-18,37,Temple,34.9,33,28,41.6,30.1,29.1
2017-18,40,Buffalo,34.9,31.7,30,37.8,32.5,33
2017-18,41,Troy,34.8,35.7,31,35,34.7,38
2017-18,42,C Michigan,34.6,35,43,33.5,35.1,37
2017-18,43,UConn,34.5,38.3,51,36.6,32.8,32.5
2017-18,44,Texas A&M,34.4,41.7,63,34.5,34.3,35
2017-18,45,Vanderbilt,34.3,42,31,32,37,30.8
2017-18,45,North Carolina,34.3,41,45,36.7,31.4,36.8
2017-18,47,Houston,34.3,32,43,34.7,33.8,41.4
2017-18,48,Marshall,34.1,33,32,36.7,31.9,37.8
2017-18,49,Ball St,34,29.3,29,32.8,35,36.1
2017-18,50,Southern Miss,33.9,29.7,27,34.8,33.3,37.4
2017-18,51,UL Monroe,33.7,40,47,30.6,35.9,30.1
2017-18,52,Utah St,33.6,31.3,44,31.4,35.1,33.3
2017-18,53,Colorado,33.5,39.3,28,34.8,32.5,33.7
2017-18,54,Bowling Green,33.4,36,34,33.8,33.1,37
2017-18,55,Miami OH,33.3,30.3,27,31.6,34.7,28
2017-18,56,Wake Forest,33.3,37,49,31.6,34.4,27.1
2017-18,57,Missouri,33,33.7,34,30.7,35.3,37.2
2017-18,58,Clemson,32.9,36.3,37,32.5,33.3,42.4
2017-18,59,Utah,32.9,26,27,34.2,31.7,30
2017-18,60,Miami,32.8,30.3,26,31.1,35.2,33.8
2017-18,61,UCF,32.8,39.7,35,36.2,29.3,34.3
2017-18,62,Idaho,32.6,30.3,30,31.6,33.5,34.2
2017-18,63,Michigan St,32.6,22.3,22,34,31,32
2017-18,64,BYU,32.6,30.3,24,35.8,30.3,30.7
2017-18,65,San Jose St,32.4,28,29,29.8,34.3,31.7
2017-18,66,Akron,32.4,27.7,21,32.4,32.4,32.5
2017-18,67,Louisiana,32.1,30.3,26,33.8,31.1,26.8
2017-18,68,Louisiana Tech,32.1,25.3,27,32.8,31.3,37.2
2017-18,69,Boise St,32.1,37,43,31.4,32.7,31.2
2017-18,70,Arizona St,32,25.3,40,32.1,31.8,36.2
2017-18,71,Virginia Tech,31.8,33.3,42,33.6,30.6,31.4
2017-18,72,Texas St,31.5,33.7,21,39,25.2,33.9
2017-18,73,Ohio St,31.4,19.3,17,34.7,28,31.5
2017-18,74,N Illinois,31,25,28,27.2,33.7,33
2017-18,75,Oklahoma,30.9,26,36,30,31.6,29.5
2017-18,76,Fresno St,30.8,39.7,49,27.8,32.6,33
2017-18,76,TCU,30.8,38,41,30,31.3,37.8
2017-18,78,South Carolina,30.8,30,32,31.7,29.8,31.5
2017-18,79,Pittsburgh,30.7,26.3,29,29.7,32,24.3
2017-18,80,Oregon St,30.6,29.3,23,29.4,31.7,29.4
2017-18,81,S Florida,30.5,35.7,34,29.6,31.2,27.8
2017-18,82,Florida Intl,30.3,28.7,34,30.8,29.7,33.9
2017-18,83,Toledo,29.9,31.7,29,31,29.3,33
2017-18,84,Old Dominion,29.4,26.7,27,31,28,28.8
2017-18,85,Arkansas,28.9,27,30,24.7,34,32.3
2017-18,86,Florida,28.3,36,39,27.5,29.2,31.5
2017-18,87,Illinois,28.3,23.7,31,26.6,30.6,30.4
2017-18,88,Boston College,28.2,20.7,27,29.8,26.9,23
2017-18,89,UTSA,27.9,30.7,16,35.3,23,29.2
2017-18,90,App State,27.8,21,17,30,26.3,25.7
2017-18,91,UTEP,27.6,26,20,29.8,26,27.7
2017-18,92,Iowa,27.3,22.7,15,27.1,27.5,23.8
2017-18,93,Maryland,27.3,33.3,37,31.4,23.8,26.1
2017-18,94,Notre Dame,27.1,25,28,27.1,27,32.3
2017-18,95,Florida St,26.8,24.3,29,27.4,26.3,32.2
2017-18,96,Washington,26.7,27,29,25.5,27.8,29.7
2017-18,96,UAB,26.7,30,45,24.8,28,
2017-18,98,Michigan,26.6,34.3,45,25.3,27.7,28.5
2017-18,99,Auburn,26.5,34.7,43,23.7,29,22.3
2017-18,100,Mississippi St,26.4,25,20,27.2,25.7,31.3
2017-18,101,Wyoming,26.3,30,19,25.2,27.5,27.9
2017-18,102,Tennessee,26.3,26.3,22,23.7,29.4,29.3
2017-18,103,Stanford,25.9,23.7,27,25,26.5,23.5
2017-18,104,Charlotte,25.7,25.7,22,27,24.7,34.5
2017-18,105,W Michigan,25.6,25,29,23.6,27.3,27.3
2017-18,106,Coastal Car,25.5,23,17,23.2,27.5,
2017-18,107,Kentucky,25.5,27,39,25.2,25.8,24.8
2017-18,108,Florida Atlantic,25.3,26,26,28,22.2,30.5
2017-18,109,UNLV,25.3,27,23,27.6,23.3,25.5
2017-18,110,Ohio,25.3,25,22,24.2,26,32.3
2017-18,111,Tulsa,24.3,26,19,22.2,26.5,34.2
2017-18,112,Alabama,23.7,22.3,24,25,22.3,28.3
2017-18,112,Oregon,23.7,27.7,36,23.7,23.7,33.5
2017-18,114,LSU,23.5,26.3,33,25.4,22.1,25.4
2017-18,115,Arizona,23.4,27.3,26,23.2,23.6,25.1
2017-18,116,Rutgers,23.3,21,19,27.4,19.8,28.1
2017-18,117,Wisconsin,23.2,32,34,21.7,24.7,23.1
2017-18,118,Kansas St,21.2,17.3,17,22,20.3,24.7
2017-18,119,Tulane,20.5,25.3,31,20.6,20.5,22.9
2017-18,120,Rice,20.5,14.7,16,19.4,21.3,34.5
2017-18,121,New Mexico,20.4,17,30,18.4,22,13.3
2017-18,122,Georgia,19.8,22.7,29,18.8,20.5,30.3
2017-18,123,Kent St,19.8,24.3,19,28.5,14.9,24
2017-18,124,Minnesota,19.4,12,9,21.1,17,24.7
2017-18,125,San Diego St,19.1,18,10,23.8,14.3,17.7
2017-18,126,Georgia So,15.7,15,17,18,14.4,22.6
2017-18,127,Air Force,11.7,15.7,12,12.2,11.3,11.6
2017-18,128,Georgia Tech,11.2,10.3,9,9,13.4,12.4
2017-18,129,Navy,7.7,3.7,1,7,8.3,11.8
2017-18,130,Army,5.3,2.7,4,7.8,3.4,9.3
2018-19,1,Washington St,51,46.7,49,50.5,51.5,55.4
2018-19,2,E Carolina,45.6,28.7,25,48.7,42,44.5
2018-19,3,Texas Tech,45.5,38.3,37,49.4,42.2,42.2
2018-19,4,New Mexico St,44.8,58,54,40.5,47.3,49.2
2018-19,5,Colorado St,41.5,36.7,32,46.8,37.2,34.9
2018-19,6,Old Dominion,41.4,44,54,43.8,39.3,29.4
2018-19,7,Indiana,40.1,38,51,39.4,41,41.9
2018-19,8,Ohio St,40.1,36.3,37,36.6,43.6,31.4
2018-19,9,Ball St,40,37,36,43.8,36.8,34
2018-19,10,SMU,39.2,44.3,46,43,36,38.7
2018-19,11,Purdue,39.2,40.3,38,39.4,38.8,37.8
2018-19,12,Hawai'i,38.8,38.7,34,37.7,39.9,36.3
2018-19,13,Nevada,38.8,37,34,40.2,37.7,38
2018-19,14,North Carolina,38.6,38,40,34.3,41.5,34.3
2018-19,15,Michigan St,38.2,41.7,40,39.3,36.8,32.6
2018-19,16,Baylor,38.1,31.7,35,34.2,40.9,39.3
2018-19,17,Oklahoma St,37.9,43.7,45,36.7,39.2,38.7
2018-19,17,N Texas,37.9,35,34,38.8,37.3,38.2
2018-19,19,West Virginia,37.8,45,38,39.6,36.3,37.3
2018-19,20,NC State,37.8,35.3,32,38.5,37,37.8
2018-19,21,Northwestern,37.6,30.7,30,40.6,34.7,35.4
2018-19,22,Florida St,37.2,39,30,36.2,38.4,26.8
2018-19,23,Mississippi,36.9,37.3,25,35.7,38.4,35.5
2018-19,24,Liberty,36.8,28.7,31,35,38,60
2018-19,25,Duke,36.4,41.3,44,37.6,35.6,36.3
2018-19,26,Oregon St,36.3,36.7,39,34,38.2,30.6
2018-19,27,Louisiana Tech,36.3,42.3,31,35,36.9,32.1
2018-19,28,San Jose St,36.1,37.3,43,39,34.4,32.4
2018-19,29,Arkansas St,36,32.3,46,33.4,37.9,43.4
2018-19,29,Colorado,36,34.7,33,34,37.7,33.5
2018-19,31,Utah St,35.8,38,43,38.4,34,33.6
2018-19,32,Southern Miss,35.6,30.3,21,33.8,37.4,33.9
2018-19,33,Kent St,35.5,34.7,35,35.5,35.6,19.8
2018-19,34,Syracuse,35.5,33.3,30,36.8,34.6,45.1
2018-19,35,W Kentucky,35.5,32,23,34,36.3,45.5
2018-19,36,Houston,35.4,35,32,36.8,34.4,34.3
2018-19,37,Boise St,35.4,30,31,33.1,38,32.1
2018-19,38,UMass,34.8,36.3,32,38.2,32,37.1
2018-19,39,Middle Tenn,34.8,37,37,35.2,34.5,36.4
2018-19,40,Missouri,34.8,31.7,38,35.3,34.2,33
2018-19,41,Wake Forest,34.6,31,40,31.7,37.5,33.3
2018-19,42,Temple,34.2,32.3,46,33.2,34.9,34.9
2018-19,43,Texas,34,31,28,32.2,35.4,38.2
2018-19,44,Texas A&M,33.9,32.3,26,32.7,35.2,34.4
2018-19,44,South Carolina,33.9,38.7,39,32.7,35.2,30.8
2018-19,46,Nebraska,33.9,36.3,38,33.2,34.8,38.3
2018-19,47,Virginia Tech,33.8,30.3,31,35.5,32.2,31.8
2018-19,48,Louisville,33.8,24,16,34.2,33.4,34.9
2018-19,49,Clemson,33.8,32.3,32,34,33.6,32.9
2018-19,50,UTSA,33.7,33,33,34.7,32.7,27.9
2018-19,51,UCLA,33.6,34.7,47,34.7,32,41.2
2018-19,52,USC,33.5,39.7,51,35.2,31.8,35.1
2018-19,53,Arizona,33.4,31.7,39,31,36.2,23.4
2018-19,54,Bowling Green,33.1,23,18,33.6,32.7,33.5
2018-19,55,Marshall,32.8,29,26,32.8,32.9,34.1
2018-19,56,California,32.5,32.7,33,32.3,32.7,40.7
2018-19,56,Stanford,32.5,27.7,17,36.2,29.9,25.9
2018-19,58,Oregon,32.3,27,33,32.3,32.3,23.7
2018-19,59,Kansas,32.2,32.3,35,32.6,31.8,38.5
2018-19,60,S Florida,32.2,27.7,31,31.3,33,30.5
2018-19,60,Vanderbilt,32.2,36,38,32.8,31.5,34.3
2018-19,62,Notre Dame,32.2,37,34,28.2,35.6,27.1
2018-19,63,Fresno St,31.6,30,29,31,32,30.8
2018-19,64,C Michigan,31.5,32,43,27.4,34.8,34.6
2018-19,65,Iowa,31.4,27.3,31,28.2,34.7,27.3
2018-19,65,TCU,31.4,22.3,21,31.4,31.4,30.8
2018-19,67,Miami OH,31.3,24.3,17,32.2,30.5,33.3
2018-19,68,Akron,31.2,36,39,32,30.7,32.4
2018-19,69,Arkansas,31,32.7,25,33.5,28,28.9
2018-19,70,LSU,30.6,35.7,34,30,31.2,23.5
2018-19,70,Auburn,30.6,25.3,23,29.8,31.3,26.5
2018-19,72,Arizona St,30.5,31.3,31,31.3,29.9,32
2018-19,73,Florida Atlantic,30.4,29.3,28,30.8,30,25.3
2018-19,73,UL Monroe,30.4,28.3,24,30.8,30.1,33.7
2018-19,75,Florida Intl,30.3,32.3,27,31.3,29.3,30.3
2018-19,76,W Michigan,30.3,33.7,37,29.8,30.6,25.6
2018-19,76,Toledo,30.3,29,38,28.3,32.2,29.9
2018-19,78,E Michigan,30.1,25.3,26,30,30.1,36.3
2018-19,79,Buffalo,30,30.7,35,27.2,31.8,34.9
2018-19,80,UNLV,29.7,23.7,23,29,30.3,25.3
2018-19,81,Georgia St,29.5,25,33,29,29.8,35.5
2018-19,81,UConn,29.5,33,26,29.8,29.2,34.5
2018-19,83,Alabama,29.4,32.7,36,28,30.5,24.2
2018-19,84,Rutgers,29.3,18,18,30.9,27,23.3
2018-19,85,Penn St,29.2,32,35,28.9,29.5,35.2
2018-19,86,UCF,29.1,27.7,31,30,27.8,32.8
2018-19,87,Cincinnati,29,32.7,32,28,29.7,36.9
2018-19,88,Boston College,28.8,33,37,29,28.6,28.2
2018-19,89,Memphis,28.8,30.7,29,26.8,30.4,37.7
2018-19,90,BYU,28.8,25.7,19,34.6,24.6,32.6
2018-19,91,Rice,28.7,21.3,14,29,28.4,20.5
2018-19,92,Oklahoma,28.6,32.7,37,26.7,30.6,30.9
2018-19,92,N Illinois,28.6,27.7,29,27.6,29.2,30.8
2018-19,94,Utah,28.2,33.3,45,30,27,32.9
2018-19,95,Iowa St,28,27.7,27,28.7,27.3,36.8
2018-19,96,Troy,27.8,35,44,25.4,29.6,34.8
2018-19,97,Illinois,27.7,31.3,39,27.6,27.8,28.3
2018-19,98,Washington,27.7,34.3,55,25,29.4,26.7
2018-19,99,Virginia,27.7,29.3,31,24,30.3,39.9
2018-19,100,S Alabama,27.5,21.3,13,24.4,30,36.2
2018-19,101,Texas St,27.4,26.7,27,28.6,26.3,31.5
2018-19,102,Miami,27.1,25,17,25,28.6,32.9
2018-19,103,Michigan,26.8,34.3,37,23,31.2,26.6
2018-19,104,Florida,26.7,24,24,28.4,25.3,28.4
2018-19,105,Tulsa,26.6,27.3,28,23.2,29.5,24.3
2018-19,105,UTEP,26.6,32,23,26.2,27,27.6
2018-19,107,Minnesota,26.6,20.3,13,28.3,24.7,19.4
2018-19,108,Charlotte,25.7,19.3,16,24.2,27,25.7
2018-19,109,Tennessee,25.5,24.7,33,21.8,30,26.3
2018-19,110,Georgia,25.4,31.3,35,22.5,27.9,20.7
2018-19,111,Louisiana,24.5,22.7,25,23.4,25.1,32.1
2018-19,112,App State,24.3,21,26,20.6,27,27.8
2018-19,113,Mississippi St,24.1,22.7,32,22.7,25.5,26.4
2018-19,114,UAB,23.9,22.7,29,22.2,25,26.7
2018-19,115,New Mexico,23.9,16.3,17,24.8,23.2,20.4
2018-19,116,Kansas St,23.8,23.7,27,21.8,26.2,21.2
2018-19,117,San Diego St,23.7,23.3,26,23.5,23.8,19.1
2018-19,118,Tulane,23.6,23.7,18,27.6,20.7,20.5
2018-19,119,Wisconsin,23.4,22.7,11,24.9,21.7,23.2
2018-19,120,Ohio,23.1,21,22,21.4,24.3,25.2
2018-19,121,Pittsburgh,22.5,23,29,18.2,25.3,30.7
2018-19,122,Coastal Car,22.5,29.3,33,24.2,21,25.5
2018-19,123,Kentucky,22.1,17.7,15,18.8,25.3,25.5
2018-19,124,Wyoming,21.3,18,17,21.4,21.2,26.3
2018-19,125,Maryland,20.1,20.7,23,19,21.2,27.3
2018-19,126,Air Force,14.5,10.3,16,13.4,15.5,11.7
2018-19,127,Navy,9.6,11.7,17,8.8,10,7.8
2018-19,128,Georgia So,9.2,8,7,9.2,9.1,15.7
2018-19,129,Georgia Tech,9,11.3,12,8.8,9.1,11.1
2018-19,130,Army,7.8,6,4,6.3,8.7,5.3
2019-20,1,Washington St,55.7,58,42,58.6,53.6,51
2019-20,2,Purdue,43.3,48.3,50,42.1,45,39.2
2019-20,3,Texas Tech,43.3,47,58,45.4,41.5,45.5
2019-20,4,Hawai'i,43.1,41.3,47,44.6,41.6,38.8
2019-20,5,San Jose St,42.5,45,34,39.8,44.7,36.1
2019-20,6,Troy,42,44,46,44.2,40.2,27.8
2019-20,7,Pittsburgh,39.7,36,39,40.5,38.8,22.5
2019-20,8,South Carolina,39.5,43.7,27,39.2,40,33.9
2019-20,9,USC,39.5,43.3,48,40.2,39,33.5
2019-20,10,NC State,39.1,35.7,30,34.8,44.2,37.8
2019-20,11,SMU,38.6,35,49,36.5,40.4,39.2
2019-20,12,E Carolina,38.6,46.7,48,42,36.3,45.6
2019-20,13,Utah St,38.3,40.3,39,39.4,37.4,35.8
2019-20,14,LSU,38.1,43,49,35.3,40.3,30.6
2019-20,15,Nevada,37.8,45,50,42.8,34.3,38.8
2019-20,16,N Texas,37.8,33.7,34,40.4,35.7,37.9
2019-20,17,Colorado St,37.5,37.3,40,39.6,35.8,41.5
2019-20,18,West Virginia,37.5,34.3,35,42,33.7,37.8
2019-20,18,Texas St,37.5,37.3,34,39,36.2,27.4
2019-20,20,Virginia,37.2,40.7,41,32.3,41.3,27.7
2019-20,21,New Mexico St,37.1,33.7,35,37.5,36.9,44.8
2019-20,22,Tulsa,37,33,30,40.3,33.7,26.6
2019-20,22,Stanford,37,44,47,36.1,38.2,32.5
2019-20,24,Iowa St,36.8,34.7,32,40.3,33.3,28
2019-20,25,Florida,36.6,41,39,40.3,34.6,26.7
2019-20,26,Arkansas St,36.3,38,52,34.2,37.9,36
2019-20,27,Liberty,36.3,37,35,34.3,37.4,36.8
2019-20,28,Texas,36.2,28,19,36.8,35.6,34
2019-20,29,Louisiana Tech,36.1,32.3,28,34.4,37.3,36.3
2019-20,30,Indiana,36,34.3,34,30.8,39.7,40.1
2019-20,30,BYU,36,41,41,33.8,37.6,28.8
2019-20,32,W Kentucky,35.8,37.7,52,32.4,38.3,35.5
2019-20,33,Arizona,35.8,31.7,38,33.6,37.7,33.4
2019-20,34,Wake Forest,35.8,36.7,29,39,32.5,34.6
2019-20,35,Oregon St,35.7,38.7,41,38.6,33.3,36.3
2019-20,36,Michigan St,35.7,36.7,38,38.1,32.8,38.2
2019-20,36,Florida Atlantic,35.7,32.7,39,34.7,36.6,30.4
2019-20,38,E Michigan,35.5,37.3,51,34.8,35.9,30.1
2019-20,38,UCLA,35.5,44.3,48,33.5,37.5,33.6
2019-20,38,Temple,35.5,35.3,32,33.3,37.7,34.2
2019-20,41,UCF,34.9,39.3,31,34.4,35.3,29.1
2019-20,42,UL Monroe,34.8,35.3,37,34.8,34.8,30.4
2019-20,43,North Carolina,34.7,37.7,35,29.8,38.1,38.6
2019-20,44,Clemson,34.4,33,37,33.2,35.4,33.8
2019-20,45,Texas A&M,34.3,31.7,19,35.2,33.3,33.9
2019-20,45,Colorado,34.3,28,26,38.2,30.3,36
2019-20,47,Southern Miss,34.2,41.7,45,31.3,35.6,35.6
2019-20,48,Syracuse,33.8,26.7,39,36.6,31.5,35.3
2019-20,48,Arkansas,33.8,28.3,31,34.3,33.2,31
2019-20,50,Florida St,33.6,26.7,29,34.7,32.5,37.2
2019-20,51,C Michigan,33.5,31.7,30,25.4,38.6,31.5
2019-20,52,Miami,33.5,35,34,31.8,34.7,27.1
2019-20,53,UMass,33.2,32.7,30,33.2,33.2,34.8
2019-20,54,Akron,33.2,28.3,27,34,32.3,31.2
2019-20,55,Boise St,32.9,34.7,37,31.7,34,35.4
2019-20,56,UConn,32.8,32.7,36,35.4,30.7,29.5
2019-20,57,Kansas,32.7,40.7,32,27.8,38.6,32.2
2019-20,57,UNLV,32.7,26.7,22,35.6,30.3,29.7
2019-20,59,Alabama,32.6,31,25,31.5,33.7,29.4
2019-20,60,W Michigan,32.3,34.3,36,24.6,37.9,30.3
2019-20,61,Old Dominion,32.3,44.7,38,31,33.3,41.4
2019-20,61,Vanderbilt,32.3,27,36,30.5,34.4,32.2
2019-20,63,Notre Dame,32,33,28,32.4,31.5,32.2
2019-20,64,Missouri,31.9,30.3,23,31.8,32,34.8
2019-20,65,TCU,31.8,33.3,37,31.8,31.8,31.4
2019-20,66,Memphis,31.8,39.7,53,29.7,33.6,28.8
2019-20,67,Iowa,31.6,29.3,28,32.4,30.7,31.3
2019-20,68,Michigan,31.5,37.3,37,29.6,33.8,26.7
2019-20,69,Baylor,31.3,36.3,50,31.3,31.3,38.1
2019-20,70,Washington,31.1,30,33,31,31.2,27.7
2019-20,71,Oregon,30.9,25.7,21,31.8,30.1,32.3
2019-20,72,Florida Intl,30.8,35.7,39,24.5,37.2,30.3
2019-20,73,Middle Tenn,30.6,30.3,33,25.4,35,34.8
2019-20,73,N Illinois,30.6,22.3,12,22.5,35.3,28.6
2019-20,75,San Diego St,30.6,32,31,35.2,27.3,23.7
2019-20,76,Duke,30.4,29.3,25,32.2,28.8,36.4
2019-20,77,Auburn,30.3,36,27,33.8,26.8,30.6
2019-20,78,Fresno St,30.1,30.3,27,30.6,29.7,31.6
2019-20,78,Ball St,30.1,30,40,28,31.8,40
2019-20,80,Georgia,30,35,30,29.2,30.7,25.4
2019-20,81,UTSA,29.9,38,44,30.4,29.5,33.7
2019-20,82,Arizona St,29.7,26.7,28,32.5,26.8,30.5
2019-20,83,Louisiana,29.5,31.7,26,26.6,31.4,24.5
2019-20,84,Georgia St,29,27,27,30.6,27.9,29.5
2019-20,85,Ohio St,28.9,35,46,27.1,30.7,40.1
2019-20,86,Tennessee,28.4,30.7,34,27,30.4,25.5
2019-20,87,Maryland,28.4,22,28,26.4,30,20.1
2019-20,88,UTEP,28.2,38.3,36,26.8,29.3,26.6
2019-20,89,California,28.1,30,31,27.4,28.6,32.6
2019-20,90,Illinois,28.1,31.7,38,24.3,32.5,27.7
2019-20,91,Toledo,28,34,30,26.2,29.5,30.3
2019-20,92,Kent St,27.8,25.3,27,32.8,25.3,35.5
2019-20,93,Penn St,27.7,21,20,24,31.3,29.2
2019-20,94,Coastal Car,27.6,25.3,22,32.8,23.3,22.5
2019-20,95,Oklahoma St,27.5,29.7,28,26.6,28.1,37.9
2019-20,96,Mississippi,27.3,24,26,27.5,27,36.9
2019-20,97,Bowling Green,27.1,26.3,18,28.6,25.8,33.1
2019-20,98,Oklahoma,27,25,34,25.2,28.1,28.6
2019-20,99,Cincinnati,26.9,33.3,31,27,26.9,29
2019-20,100,Nebraska,26.9,25.3,23,23.6,31.6,33.9
2019-20,101,S Florida,26.8,22.7,22,28.5,24.8,32.2
2019-20,102,Marshall,26.6,21,25,28.2,25,32.8
2019-20,102,Rice,26.6,22.7,17,29.5,23.7,28.7
2019-20,104,App State,26.5,25.7,25,26.8,26.3,24.3
2019-20,105,New Mexico,26.4,20,21,24.8,27.7,23.9
2019-20,106,Tulane,26.2,27.3,18,23.2,28.3,23.6
2019-20,107,Northwestern,26,11.7,10,24.4,28.2,37.6
2019-20,107,Ohio,26,23,17,31,22.4,23.1
2019-20,109,Houston,25.9,23.3,35,30,23.6,35.4
2019-20,110,Minnesota,25.4,30,30,23.3,27.5,26.6
2019-20,111,Wisconsin,25.1,30.3,35,23.4,26.7,23.4
2019-20,112,Miami OH,24.5,25.7,31,21,26.1,31.3
2019-20,113,UAB,24.5,22,34,23.2,25.3,23.9
2019-20,114,Virginia Tech,24.5,22,22,21.2,27.2,33.8
2019-20,115,Charlotte,24.3,19.7,24,25.6,23.4,25.7
2019-20,116,Boston College,24.1,19.7,19,28.6,20.9,28.8
2019-20,117,S Alabama,23.9,23.7,31,21.2,26.2,27.5
2019-20,118,Mississippi St,23.8,20.3,26,22.2,25.3,24.1
2019-20,119,Louisville,23.4,21.3,25,23.6,23.3,33.8
2019-20,119,Kansas St,23.4,18,14,25.8,21,23.8
2019-20,121,Georgia Tech,23.3,20.3,21,21.2,25.8,9
2019-20,122,Rutgers,23.2,24.3,27,25.3,20.2,29.3
2019-20,123,Utah,22.7,23,23,21.8,23.4,28.2
2019-20,124,Buffalo,22.3,17.3,17,19.6,24.3,30
2019-20,125,Kentucky,20.5,10,13,18,24,22.1
2019-20,126,Wyoming,20.3,19.7,26,15.4,23.9,21.3
2019-20,127,Georgia So,12.2,18.3,19,8.8,14.6,9.2
2019-20,128,Air Force,10.4,9.7,12,6.8,13,14.5
2019-20,129,Army,10.2,7.7,6,12.8,8.7,7.8
2019-20,130,Navy,7.8,4.7,9,8.6,7.3,9.6
2020-21,1,Mississippi St,50.6,39.7,30,47,53.7,23.8
2020-21,2,USC,44.2,44,52,46.7,41.7,39.5
2020-21,3,Purdue,43.5,41.7,47,45.8,39,43.3
2020-21,4,Arkansas St,42.3,36.7,32,42,42.5,36.3
2020-21,5,LSU,42.1,44,51,40.8,43,38.1
2020-21,6,Clemson,42.1,36.3,48,45,39.7,34.4
2020-21,7,Troy,41.8,39.7,55,47,38.3,42
2020-21,8,UCF,41.5,43.3,45,41,41.8,34.9
2020-21,9,Fresno St,41.3,48.7,43,33.5,45.3,30.1
2020-21,10,West Virginia,40.7,36.3,42,36.5,44,37.5
2020-21,11,Nevada,39.9,38.3,28,48,33.4,37.9
2020-21,12,Pittsburgh,39.7,43,34,39.8,39.6,39.7
2020-21,13,Florida,39.4,44.3,45,36.6,41.4,36.6
2020-21,14,Memphis,39,36,34,41.6,36.4,31.7
2020-21,15,Virginia,38.9,32.3,47,36.6,41.8,37.2
2020-21,16,SMU,38.8,40.7,51,40,38.2,38.6
2020-21,17,Texas Tech,38.4,36.7,26,35.2,42.5,43.3
2020-21,18,UL Monroe,38.3,37,35,42.8,33.8,34.8
2020-21,19,Washington St,38,39.7,41,39,37.7,55.7
2020-21,20,Arizona,37.8,38,46,38,37.5,35.8
2020-21,21,Houston,37.1,39.3,43,33.5,40.8,25.9
2020-21,22,Stanford,36.8,35.7,47,56,33,37
2020-21,22,N Illinois,36.8,37.7,37,35.3,38.3,30.6
2020-21,24,Baylor,36.8,43,34,33.5,39.4,31.3
2020-21,25,Toledo,36.5,39,33,35,38,28
2020-21,25,Indiana,36.5,30.3,45,36.7,36.4,36
2020-21,27,Missouri,36.3,40,39,37.7,34.3,31.9
2020-21,28,Wake Forest,36.1,46,52,27.3,41.4,35.8
2020-21,29,S Florida,36,38.3,47,40.3,33.4,26.8
2020-21,29,San Jose St,36,42.7,46,35.7,36.2,42.5
2020-21,31,Louisiana Tech,35.7,35.3,39,36,35.5,36.1
2020-21,32,Duke,35.5,34.7,26,32.4,38.2,30.4
2020-21,33,Michigan,35.5,34,28,35.3,35.7,31.5
2020-21,34,Boston College,35.5,37.3,46,36,34.8,24.1
2020-21,35,Rutgers,35,31,22,33.4,37,23.2
