Season,Rank,Team,SeasonAvg,Last3,Last1,Home,Away,PrevYear
2023-24,37,UNLV,38.3,28,24,39.8,37,33.6
2023-24,39,Georgia Tech,38.3,44.7,53,37,39.1,35.6
2023-24,40,Missouri,38.1,42.7,53,36.5,39.7,37.4
2023-24,40,Tennessee,38.1,37,54,35.5,40.7,39.8
2023-24,42,Nevada,38,36.7,25,37.6,38.3,34.1
2023-24,43,Penn St,37.9,35.3,28,41,34.8,37.5
2023-24,43,Utah St,37.9,41.3,32,42.8,34.4,42.8
2023-24,45,California,37.8,37,32,39.8,36.4,25.9
2023-24,46,App State,37.8,38.3,41,35.2,39.4,40.5
2023-24,47,Texas,37.6,37,28,39.3,36.4,36.2
2023-24,48,Louisville,37.6,40.7,45,40.2,35.4,39.6
2023-24,49,Charlotte,37.5,36.7,40,37.4,37.7,30.4
2023-24,50,W Michigan,37.5,34.7,41,41,35.4,40
2023-24,51,Michigan,37.3,34,36,35.6,38.9,42.9
2023-24,52,N Texas,37.1,42.7,48,35,38.8,37.5
2023-24,52,Virginia,37.1,35.3,29,34.8,39,31.7
2023-24,54,Toledo,37,30.3,19,38,36.4,41.2
2023-24,54,San Diego St,37,42,53,37.8,36,35.5
2023-24,56,Old Dominion,36.9,34,31,36.8,37,25.5
2023-24,57,Buffalo,36.8,38.3,30,34.6,38.7,42.2
2023-24,58,New Mexico,36.7,43,47,39.6,34.3,34.7
2023-24,59,Ohio,36.7,44.7,46,35.6,37.4,35.4
2023-24,60,C Michigan,36.6,35.3,37,40.3,34.6,36.2
2023-24,61,Georgia,36.2,39,47,34.5,37.7,37.5
2023-24,62,Louisiana,36.2,34.3,35,38.4,34.6,34.3
2023-24,62,S Alabama,36.2,39,37,38,34.3,38.4
2023-24,62,Texas Tech,36.2,31.3,37,34,37.7,41.3
2023-24,65,UTEP,36.1,33,28,35.8,36.3,38.5
2023-24,66,N Illinois,36.1,44,42,37,35.4,40.4
2023-24,66,NC State,36.1,41,33,31.8,40.3,33.3
2023-24,68,UAB,36,35.7,31,41.2,31.7,40.9
2023-24,69,Coastal Car,35.8,26.7,40,35.8,35.9,39.4
2023-24,70,Wyoming,35.7,39,41,35.7,35.7,36
2023-24,71,Indiana,35.5,41,34,36.6,34.7,32.7
2023-24,72,Marshall,35.5,35.7,34,42.2,30.7,44.6
2023-24,73,Miami OH,35.4,36.3,42,37.8,34.3,36.7
2023-24,74,Notre Dame,35.3,42,48,33.6,36.6,40.9
2023-24,75,Kent St,35.1,30.7,34,34,35.7,42.6
2023-24,76,Wisconsin,34.9,39.3,34,34.4,35.5,38.7
2023-24,77,Iowa,34.7,33.3,36,35.9,33.6,32.3
2023-24,78,New Mexico St,34.4,37,35,37.2,32.9,34.9
2023-24,79,Texas A&M,34.4,37,25,35.8,33,30.3
2023-24,79,Arkansas St,34.4,32,27,38,31.9,29.7
2023-24,81,Northwestern,34.3,34,31,34.8,34,38.5
2023-24,82,UL Monroe,34.1,39.7,42,34,34.2,34.5
2023-24,83,Troy,34.1,31,26,37.5,31.1,35.9
2023-24,84,Oregon St,34,26.7,16,35.2,33.1,39.9
2023-24,85,Ohio St,33.7,32,33,34.8,32.9,35.8
2023-24,85,J Madison,33.7,28.3,18,31.2,35.4,43.5
2023-24,85,Miami,33.7,32.7,32,32.8,34.5,33.9
2023-24,88,Stanford,33.6,28.7,31,31,36.8,31.6
2023-24,89,Duke,33.6,32,38,35.2,32,37.3
2023-24,90,TCU,33.5,29,29,34,33,37.8
2023-24,91,Baylor,33.2,37.3,37,31.3,36.5,41
2023-24,92,E Michigan,33.2,37,31,31.6,34.3,38.8
2023-24,93,Florida,33.1,42,44,35.6,31,36.8
2023-24,94,Illinois,33,30,32,33.7,32,42.1
2023-24,95,Bowling Green,32.9,28,21,33.3,32.8,30.7
2023-24,96,Mississippi St,32.9,36.3,28,33.1,32.5,23.3
2023-24,97,Florida St,32.8,33.7,26,34,32,37.8
2023-24,98,UConn,32.7,33,46,36.2,29.8,39.3
2023-24,99,Middle Tenn,32.5,33,28,38,28,33.9
2023-24,100,Florida Intl,32.4,26.7,21,32.6,32.2,30
2023-24,101,Memphis,32.2,29,32,28,36.3,37.5
2023-24,101,San Jose St,32.2,31.3,25,32.4,32,28.5
2023-24,103,Oklahoma St,32.2,29.3,29,37.2,27.9,37.4
2023-24,104,UMass,32.1,28,26,31.6,32.5,43.4
2023-24,105,LSU,31.8,25.3,25,31.2,32.5,37
2023-24,106,E Carolina,31,32.3,37,31,31,31.9
2023-24,106,Louisiana Tech,31,27,25,36.8,26.2,32.5
2023-24,106,Oregon,31,25.7,29,32.5,29.7,38.3
2023-24,109,Arizona,30.9,25,26,30.4,31.3,28.7
2023-24,110,Arizona St,30.9,30,42,31.6,29.8,30.5
2023-24,111,Florida Atlantic,30.6,28.3,24,29.4,31.7,39.5
2023-24,112,BYU,30.5,37.7,37,33.4,28.2,32.6
2023-24,113,Michigan St,30,29,27,29.3,30.8,30
2023-24,114,Houston,29.9,27.3,31,28.3,32.2,30.8
2023-24,115,South Carolina,29.9,27,24,33.2,26,31.7
2023-24,116,Colorado,29.8,29.3,17,31.2,28.5,32.1
2023-24,117,Iowa St,29.6,21.3,20,30.4,29,32.5
2023-24,118,Sam Houston,29.4,30.3,28,35.3,26,27
2023-24,119,Akron,29.2,28,20,29.3,29.1,30.9
2023-24,120,Maryland,28.7,30.7,31,27.7,29.7,35.8
2023-24,121,Georgia So,28.6,26.3,21,32.4,25.9,28.3
2023-24,122,Vanderbilt,28.5,33.3,30,23.6,32.5,37.3
2023-24,123,Pittsburgh,28.3,28.7,32,29.4,27.3,39.8
2023-24,124,Rice,28,38.3,31,26.5,29.5,34.7
2023-24,125,USC,27.8,22,19,26.7,29.2,33.7
2023-24,126,Fresno St,27.7,21,25,25.2,29.4,32.9
2023-24,127,W Kentucky,27.6,32.7,35,27,28,29.1
2023-24,128,Colorado St,27.5,35.7,29,27.6,27.5,32.4
2023-24,129,Washington St,27.5,32,27,27.8,27.2,28.2
2023-24,130,Washington,27.3,29,19,24.3,30,30
2023-24,131,Temple,26.4,23.3,23,24.7,28.4,25.3
2023-24,132,Kentucky,26.3,25,23,26.2,26.5,35.6
2023-24,133,Hawai'i,23.9,29,24,22.2,25.7,31.8
2024-25,1,Air Force,56.2,61.7,52,58.8,54,54.8
2024-25,2,Army,54.3,53,64,54.7,54,49
2024-25,3,Jacksonville St,45.9,43.7,32,49,42.9,49.3
2024-25,4,Tennessee,44.8,41.7,39,46.8,42.8,38.1
2024-25,5,Liberty,44.7,44.7,35,51.4,39.2,47.9
2024-25,6,Navy,44.4,45,39,41.5,45.9,45.6
2024-25,7,N Illinois,43.4,43.3,48,45,42.3,36.1
2024-25,8,Sam Houston,42.8,38.3,32,43.2,42.5,29.4
2024-25,8,UNLV,42.8,39.3,41,37.8,45.9,38.3
2024-25,10,Arizona St,42.2,42.7,49,44,40.9,30.9
2024-25,11,South Carolina,42.1,37,33,45.3,38.8,29.9
2024-25,12,UCF,42,38.3,44,43,40.8,39.5
2024-25,13,West Virginia,41.4,41.7,36,41.3,41.5,43
2024-25,14,UMass,41,43,42,40.3,41.5,32.1
2024-25,15,Texas A&M,40.7,38.7,30,39,42.3,34.4
2024-25,16,New Mexico St,40.6,43.3,56,45.6,36.5,34.5
2024-25,17,Tulane,40.6,24.7,27,39.4,41.4,38.4
2024-25,18,Buffalo,40.6,49.7,56,43.4,38.6,36.8
2024-25,19,Ohio,40.5,43.3,43,40.2,40.8,36.7
2024-25,20,Texas St,40.3,45.7,43,37.2,43.5,40.6
2024-25,21,Boston College,40.3,38.3,26,43.2,37.3,41.8
2024-25,22,J Madison,40.1,45.3,46,41.4,39.1,33.7
2024-25,22,Old Dominion,40.1,45,52,40.2,40,36.9
2024-25,24,Missouri,40,44.7,31,41.5,38.5,37.8
2024-25,25,Boise St,39.8,41.7,40,42.7,37.3,40.3
2024-25,26,UConn,39.7,34.7,46,44.2,35.2,32.7
2024-25,27,E Michigan,39.4,33.7,36,41.4,37.7,33.2
2024-25,28,Rutgers,39.3,43,36,37.3,41.2,38.8
2024-25,29,Marshall,39.2,41.3,44,38,40,35.5
2024-25,30,Oklahoma,39,42.3,40,39,39,39.9
2024-25,31,New Mexico,38.9,44.3,49,36.3,40.4,36.7
2024-25,32,Oregon St,38.7,29,20,43.5,33,34
2024-25,33,Mississippi,38.5,39.7,33,37.3,39.7,41.8
2024-25,34,C Michigan,38.5,39,31,40.2,37,36.6
2024-25,35,Penn St,38.4,41,42,40.3,36.6,37.9
2024-25,36,Kennesaw St,38.4,34.3,30,39.4,37.5,34
2024-25,37,Arkansas,38.3,39.7,44,35.2,41.3,39.6
2024-25,37,Iowa,38.3,40,36,39.8,36.7,34.7
2024-25,39,Georgia Tech,38.1,39.7,36,41.8,36.3,38.3
2024-25,40,Iowa St,38,35.3,31,42.8,33.9,29.6
2024-25,41,North Carolina,37.9,27,28,37.7,38.2,38.8
2024-25,42,Virginia Tech,37.8,41,30,35.3,40,38.3
2024-25,43,Kansas,37.8,40.3,31,41,35.2,38.3
2024-25,44,UL Monroe,37.6,36.7,36,38.8,36.7,34.1
2024-25,45,Wyoming,37.5,34.7,40,38,37.2,35.7
2024-25,46,SMU,37.5,33.7,36,37.5,37.6,39.6
2024-25,47,Michigan,37.4,42.7,51,35.5,40.4,37.4
2024-25,48,Florida Atlantic,37.4,41.3,43,39.8,35.3,30.6
2024-25,49,Baylor,37.3,44,33,39.6,35.7,33.2
2024-25,50,Tulsa,37.3,37,28,34.8,39.3,43.5
2024-25,51,Wake Forest,37.2,38.3,43,36.5,38,39.4
2024-25,52,S Florida,37.1,38.7,34,33.8,39.4,44.7
2024-25,52,Alabama,37.1,37.7,29,41.5,32.7,40.5
2024-25,54,Indiana,37,37.3,27,40,32.8,35.5
2024-25,55,Louisiana Tech,36.9,32.3,22,41.2,33.9,31
2024-25,55,Washington St,36.9,30.7,31,42,33.3,27.5
2024-25,57,Texas Tech,36.8,36.3,37,37.7,36,36.2
2024-25,57,W Michigan,36.8,36.3,34,40.5,35,37.5
2024-25,59,Stanford,36.8,36.3,32,35.4,38,33.6
2024-25,60,Arkansas St,36.7,36,30,38,35.7,34.4
2024-25,61,UTSA,36.6,32,31,40,34.1,39.7
2024-25,62,Troy,36.5,39.7,44,42.4,31.7,34.1
2024-25,62,UTEP,36.5,37.7,30,41.8,33.6,36.1
2024-25,64,Texas,36.4,35.3,29,39,33.9,37.6
2024-25,65,Coastal Car,36.4,39.3,41,32.7,40.2,35.8
2024-25,66,E Carolina,36.3,43,38,34,37.9,31
2024-25,67,Kentucky,36.1,33.3,33,35.3,37.5,26.3
2024-25,68,Vanderbilt,36,29.7,34,38.2,33.8,28.5
2024-25,69,Notre Dame,35.9,37,41,34.1,37.5,35.3
2024-25,70,Cincinnati,35.9,36,40,39.2,33.2,43
2024-25,70,Virginia,35.9,34.3,32,34.2,37.3,37.1
2024-25,72,Houston,35.8,32.3,37,35.8,35.8,29.9
2024-25,73,Florida,35.7,42.3,44,31.8,39.5,33.1
2024-25,73,Kansas St,35.7,37,40,35.6,35.7,41
2024-25,75,Utah St,35.5,47,49,38.4,33.2,37.9
2024-25,76,App State,35.5,39,39,34.5,36.2,37.8
2024-25,77,Oregon,35.5,36,28,35,35.9,31
2024-25,78,Colorado St,35.3,29.3,30,37,33.7,27.5
2024-25,79,Southern Miss,35.2,40.7,30,35.4,35,40.7
2024-25,80,Memphis,35.2,39.3,30,37,33.3,32.2
2024-25,81,Auburn,35.1,34,23,35.3,34.8,39.2
2024-25,82,Nebraska,35.1,35.7,28,38.5,31.7,39.8
2024-25,83,San Diego St,34.9,36,35,34,35.7,37
2024-25,83,Mississippi St,34.9,30,30,35.5,34.2,32.9
2024-25,85,Louisiana,34.8,35,33,31.7,37.6,36.2
2024-25,86,Nevada,34.8,27.7,28,38.2,31.3,38
2024-25,87,S Alabama,34.7,30.7,38,37,33,36.2
2024-25,88,Wisconsin,34.6,27.7,24,35.5,33.6,34.8
2024-25,89,Georgia So,34.3,40,42,33.6,34.9,28.6
2024-25,90,Clemson,34.2,29.3,24,35.3,33.1,40.2
2024-25,91,Florida Intl,34.1,37.3,39,36,32.5,32.4
2024-25,92,BYU,34.1,34.7,42,32.6,35.1,30.5
2024-25,93,Illinois,34,35.3,34,33.2,34.8,33
2024-25,94,California,33.8,36.7,43,30.7,37,37.8
2024-25,95,Charlotte,33.1,31.3,35,35,31.5,37.5
2024-25,95,Kent St,33.1,34.3,36,31.5,34,35.1
2024-25,97,Toledo,33.1,30.7,25,29.8,35.4,37
2024-25,98,Utah,33,30,32,30,35.5,42.5
2024-25,99,Pittsburgh,32.9,39.7,66,29.3,36.5,28.3
2024-25,99,Miami,32.9,34,39,33.2,32.7,33.7
2024-25,101,Louisville,32.8,42.7,32,32,33.4,37.6
2024-25,102,Ohio St,32.8,29.3,24,32.9,32.7,33.7
2024-25,103,Bowling Green,32.7,29.7,24,34,31.7,32.9
2024-25,104,Michigan St,32.4,29,24,32.3,32.4,30
2024-25,105,NC State,32.3,36.7,35,30.3,34.3,36.1
2024-25,106,Washington,32.3,34.3,36,32,32.4,27.4
2024-25,107,Temple,31.9,35,29,32.3,31.5,26.4
2024-25,108,W Kentucky,31.6,27,20,32.2,31.3,27.7
2024-25,109,Florida St,31.3,38.3,44,29.3,33.6,32.8
2024-25,110,Georgia,31.1,30.7,29,32,30.5,36.2
2024-25,111,Maryland,30.9,27.3,31,30.8,31,28.8
2024-25,112,UAB,30.7,29.7,35,31,30.5,36
2024-25,113,Minnesota,30.4,36.7,36,31.7,29.2,38.8
2024-25,114,TCU,30.3,34.3,33,26.4,33,33.5
2024-25,115,Ball St,30.2,29,26,29.5,30.6,39.2
2024-25,116,Syracuse,30,31,26,29.3,30.7,39.5
2024-25,116,Georgia St,30,33,33,26.6,32.8,39.6
2024-25,118,Miami OH,29.5,28,34,32.3,27.4,35.4
2024-25,118,Duke,29.5,23.7,23,33.2,26.9,33.6
2024-25,120,LSU,29.3,29.3,27,27.3,31.3,31.8
2024-25,121,N Texas,29.3,32.7,24,27.4,30.6,37.1
2024-25,122,Northwestern,29.1,28,29,30.4,28,34.3
2024-25,123,Hawai'i,29,29.3,26,30.2,27.8,23.9
2024-25,124,Oklahoma St,28.8,31.7,31,22.8,33.8,32.2
2024-25,125,Purdue,28.7,23.7,24,29.4,28.2,38.5
2024-25,126,Akron,28.6,34.7,34,29.3,28.3,29.2
2024-25,127,Fresno St,28.2,23.7,27,32.4,25.1,27.7
2024-25,128,UCLA,28.1,30.3,32,28.8,27.3,40.5
2024-25,129,USC,28,29.3,31,29.8,26.4,27.8
2024-25,130,Arizona,27.8,28.3,27,29.7,25.6,30.9
2024-25,131,Middle Tenn,27.5,27.7,29,30.6,24.8,32.5
2024-25,132,Colorado,26.5,20.3,19,30,24,29.8
2024-25,133,Rice,24.5,29.3,40,27,22.3,28
2024-25,134,San Jose St,24.2,27,35,24,24.3,32.1
2025-26,1,Army,56.7,46.7,56,62.5,53.8,54.2
2025-26,2,Air Force,54.8,57.7,67,48.6,60,55.9
2025-26,3,Navy,49.1,54.3,51,47.4,50.3,44.5
2025-26,4,Rice,48.9,45.7,44,52.2,45.7,24.5
2025-26,5,Jacksonville St,46.5,43.7,43,46,46.9,45.9
2025-26,6,S Alabama,44.5,47.7,38,41.8,46.8,34.7
2025-26,7,Utah,44.1,42,45,45.4,43.1,33
2025-26,8,W Michigan,43.7,49.3,43,44.4,43.3,36.8
2025-26,9,E Carolina,43.5,43.3,42,44,43.1,36.3
2025-26,10,Missouri,43.3,41.7,32,44.3,42,40
2025-26,11,J Madison,43.3,41.7,35,45.8,41.1,40.1
2025-26,12,Old Dominion,43.3,55.3,55,46.8,40.7,40.1
2025-26,13,Mississippi St,42.8,45.7,42,44.2,41.3,34.9
2025-26,13,Texas St,42.8,42.7,41,43.8,42,40.3
2025-26,15,West Virginia,42.7,38,22,42.6,42.8,41.4
2025-26,16,Liberty,42.1,47.3,57,42.6,41.7,44.7
2025-26,17,Ohio,42.1,51.3,43,44.4,40.4,40.5
2025-26,18,Houston,41.9,44.7,46,39.8,43.4,35.8
2025-26,19,Louisiana Tech,41.8,49.7,47,46.6,38.3,36.8
2025-26,20,Florida St,41.3,39,37,44.5,37.4,31.3
2025-26,21,N Illinois,41.2,52,58,44.4,38.5,43.4
2025-26,22,Georgia,41.2,41.3,37,40.3,41.9,31.1
2025-26,23,San Diego St,41.1,44,46,42,40.4,34.8
2025-26,24,Indiana,41.1,41.3,40,42.5,40,37
2025-26,25,C Michigan,40.8,37.7,34,42.8,39.8,38.5
2025-26,26,Marshall,40.4,30,16,39.4,41.2,39.2
2025-26,27,Tulsa,40.3,43,42,41.2,39.5,37.3
2025-26,28,Texas Tech,40.1,41.7,30,39.7,40.4,36.8
2025-26,29,S Florida,39.8,39.3,35,44.4,36.6,37
2025-26,30,Arizona St,39.6,36,36,34.8,44.3,42.2
2025-26,31,Iowa St,39.5,46.3,48,38.6,40.3,38
2025-26,32,Boise St,39.5,37,28,41.5,37.9,39.8
2025-26,33,Kennesaw St,39.2,38,34,37.8,40,38.4
2025-26,34,Louisiana,39.1,40.7,39,42.8,36.4,34.8
2025-26,35,Bowling Green,38.6,42.7,48,38.6,38.7,32.7
2025-26,36,Auburn,38.5,37.3,36,37.7,39.6,35.1
2025-26,37,Mississippi,38.3,27.3,21,41.8,33.7,38.4
2025-26,38,Michigan,38.2,37.3,38,36.8,39.4,37.4
2025-26,39,Rutgers,38.1,42,42,40.2,35.6,39.1
2025-26,40,Virginia,38.1,38.7,41,40.2,36.3,35.9
2025-26,41,Ball St,37.9,40.3,36,39.5,37,30.2
2025-26,42,Texas A&M,37.6,32.7,35,38.9,35.8,40.7
2025-26,43,Iowa,37.5,40.7,37,36.8,38.2,38.3
2025-26,44,Tennessee,37.3,39.7,37,37,37.5,44.8
2025-26,45,Virginia Tech,37.2,36.3,31,39.2,34.8,37.6
2025-26,46,Florida Intl,37.1,36.3,28,38.2,36.3,34
2025-26,47,BYU,37.1,31.3,24,40.6,34.9,34.1
2025-26,48,Miami,36.7,38,51,37,36.4,32.8
2025-26,49,Tulane,36.6,40.3,34,36.6,36.7,40.6
2025-26,50,Memphis,36.6,32.7,36,36.2,36.9,35.2
2025-26,50,Fresno St,36.6,42,46,34.8,37.9,28.2
2025-26,52,Oregon,36.6,33,26,36.4,36.7,35.4
2025-26,53,N Texas,36.4,41,49,37.3,35.6,29.3
2025-26,54,Syracuse,36.4,44.7,41,31.6,40.3,30
2025-26,55,Georgia Tech,36.3,28,28,36.8,35.9,37.9
2025-26,56,Penn St,36.1,37,39,34.2,38,38.4
2025-26,56,Southern Miss,36.1,29.7,35,34.8,37.3,35.2
2025-26,58,Akron,35.9,39.7,37,33.8,37.7,28.6
2025-26,59,Colorado,35.8,38.3,47,35.6,36.2,26.5
2025-26,60,Kentucky,35.7,29.7,26,42.2,28,36.1
2025-26,61,New Mexico,35.7,37.7,38,39.2,33.1,38.9
2025-26,62,Toledo,35.4,35.7,40,35.6,35.3,32.9
2025-26,63,Arizona,35.3,38.3,36,34.8,35.8,27.8
2025-26,63,Notre Dame,35.3,32.7,38,36.1,34.2,35.5
2025-26,65,Wake Forest,35.3,33.7,35,36.2,34.3,37.1
2025-26,65,Wisconsin,35.3,34,28,39.1,29.8,34.6
2025-26,67,UL Monroe,35.2,34,43,33,36.4,37.6
2025-26,68,Coastal Car,35.2,25.3,25,38.2,33,36.4
2025-26,69,Illinois,35.1,34.7,39,36.8,33.3,34.2
2025-26,70,Kansas,34.9,37.3,51,39.3,29.6,37.8
2025-26,71,UNLV,34.8,32,29,32.2,36.5,42.8
2025-26,72,Georgia So,34.8,34,38,35,34.6,34.3
2025-26,72,Washington St,34.8,37.3,41,36,33.9,36.9
2025-26,74,Washington,34.7,35.3,34,36,33.3,32.3
2025-26,75,Nebraska,34.4,35,37,35,33.8,35.2
2025-26,76,Miami OH,34.4,33,26,36.6,33,29.5
2025-26,76,Troy,34.4,32.7,32,34.6,34.3,36.5
2025-26,78,Arkansas St,34.3,31.3,25,38,31.6,36.8
2025-26,78,Northwestern,34.3,31.3,26,38.7,29.8,29.1
2025-26,80,South Carolina,34.1,30.3,19,34.3,33.8,42.1
2025-26,80,Kansas St,34.1,38.3,43,36,32.5,35.8
2025-26,82,TCU,34,39.7,31,38.4,30.9,30.3
2025-26,83,UTSA,33.9,34,39,33.2,34.4,36.6
2025-26,84,Pittsburgh,33.8,33.7,40,28.5,39,33
2025-26,85,Oklahoma,33.6,31,33,32.6,35,39
2025-26,86,Ohio St,33.5,32.3,24,32.8,34.1,33.3
2025-26,87,Nevada,33.5,38.3,33,32.8,34,34.8
2025-26,88,Baylor,33.4,34.7,26,28.3,39.4,37.3
2025-26,89,Utah St,33.3,35.7,26,35.4,31.9,35.5
2025-26,89,NC State,33.3,39,33,36.8,29.8,32.3
2025-26,91,Oregon St,33.3,34.7,29,38.2,27.4,38.7
2025-26,92,E Michigan,33.2,32.7,23,31.4,34.7,39.4
2025-26,92,Arkansas,33.2,30.3,25,30.8,36,38.3
2025-26,94,Oklahoma St,32.9,27.3,23,32.7,33.2,28.7
2025-26,94,Kent St,32.9,31.3,36,37.5,30.3,33
2025-26,96,Texas,32.8,32,33,36.3,29.7,36.6
2025-26,97,UAB,32.7,44.3,55,33.6,32,30.7
2025-26,98,Stanford,32.7,34,30,33.2,32.2,36.8
2025-26,99,Duke,32.6,39,34,30.6,33.9,29.5
2025-26,99,USC,32.6,28.3,33,31.7,33.7,27.7
2025-26,101,Louisville,32.6,38.3,36,32.4,32.8,32.9
2025-26,102,Michigan St,32.5,26.7,31,32.8,32.2,32.4
2025-26,103,Missouri St,32.3,31,37,32.8,32,23
2025-26,104,UCF,32.2,27.7,19,35,28.8,42
2025-26,105,Wyoming,32.1,27.7,28,28.4,35.2,37.5
2025-26,106,Buffalo,31.8,33,32,34.3,28.8,40.5
2025-26,106,UTEP,31.8,32,33,30.6,32.8,36.5
2025-26,108,W Kentucky,31.8,31,33,33.4,30.6,31.6
2025-26,109,App State,31.7,37.3,33,34.6,29.6,35.3
2025-26,110,Delaware,31.6,30.7,30,34.6,29.4,
2025-26,110,Clemson,31.6,31.7,25,29.2,34,34.2
2025-26,112,Temple,31.5,26,37,29.2,33.5,31.9
2025-26,113,Florida,31.5,33.3,45,35.4,28.2,35.7
2025-26,114,Cincinnati,31.3,26.7,38,32,30.7,35.9
2025-26,115,UCLA,31.2,24.3,26,32.7,29.7,28.2
2025-26,116,Vanderbilt,30.9,28,22,32.7,29.2,36
2025-26,117,UConn,30.8,31,30,31.6,30.3,39.7
2025-26,117,Sam Houston,30.8,30.3,38,35,27.9,42.6
2025-26,119,Boston College,30.7,31.7,29,33.5,27.4,40
2025-26,120,SMU,30.7,33,32,31.4,30.1,37.3
2025-26,121,Georgia St,30.4,33,30,28.8,31.7,30
2025-26,122,Alabama,29.7,19.3,17,31.2,28.6,37.1
2025-26,123,New Mexico St,29.5,32,27,29,30,40.6
2025-26,124,Purdue,29.4,26.3,27,26.7,32.6,28.7
2025-26,125,California,29.3,30.3,29,29,29.6,33.8
2025-26,126,Florida Atlantic,29.3,27.7,22,28.2,30.2,37.4
2025-26,127,Charlotte,29.2,22.7,21,32.8,26.2,33.1
2025-26,128,Colorado St,28.8,17,9,31,26.2,35.3
2025-26,128,UMass,28.8,31,29,29.8,28,41
2025-26,130,North Carolina,28.6,24.3,24,27.4,29.7,37.9
2025-26,131,Hawai'i,28.6,27.3,23,29.1,27.8,29
2025-26,132,LSU,28.3,30,24,31.2,25.3,29.3
2025-26,133,Minnesota,27.4,27,32,28.2,26.7,30.4
2025-26,134,Middle Tenn,26.6,30,33,23.6,29.2,27.5
2025-26,135,San Jose St,26.2,29.3,26,25.8,26.5,24.2
2025-26,136,Maryland,23.8,19.7,16,25,22.4,30.9
